1,7.009,0.384,0.319,0.283,0.295,0.282
2,20069.82,14731.535,14453.366,14564.388,14816.211,14479.466
3,371.154,741.148,19.981,18.016,17.124,17.096
4,,,,,,
5,11497.548,25344.206,5442.218,5323.491,5273.307,5203.83
6,,,,,,
7,6483.421,2760.642,2824.396,2852.31,2801.842,2562.645
8,1746.181,1625.215,1490.792,1578.546,1507.384,1472.306
9,7843.604,9719.113,8988.167,9160.332,8259.24,7951.378
10,7539.245,7438.074,7208.818,7343.369,7229.372,7393.634
11,,,,,,
12,314.608,270.595,266.852,278.405,274.935,269.465
13,1585.679,1567.145,1502.647,1479.375,1539.946,1535.394
14_1,,,,,,
14_2,,,,,,
15,659.291,638.148,638.872,643.937,632.468,608.792
16,19.332,7.254,6.638,6.723,6.511,6.705
17,30783.003,30521.077,30272.634,31734.503,31276.133,30340.989
18,1588.672,1605.238,1586.348,1607.084,1619.531,1617.4
19,437.424,424.478,426.726,432.186,431.982,422.245
20,482.235,507.098,501.448,500.42,487.255,500.347
21,9517.936,1834.144,1835.268,2048.975,1795.555,1795.803
22,62478.387,52826.112,58232.038,69959.942,65823.419,65148.102
23_1,65229.078,42584.703,42438.512,41672.607,41103.442,41891.773
23_2,42252.547,45410.508,42255.366,41811.487,40943.458,41338.013
24_1,2344.686,958.115,916.554,918.284,923.76,876.878
24_2,939.011,950.082,915.706,929.353,905.413,916.007
25,27198.245,23112.704,24461.862,22373.32,20771.207,20657.149
26,1434.845,1395.571,1394.728,1400.077,1423.443,1396.52
27,2899.287,2746.863,2787.821,2821.796,2805.285,3027.427
28,5445.763,5535.306,5541.275,5490.83,5375.538,5244.452
29,12588.268,12449.602,12629.297,12229.729,12336.022,12317.525
30,244801.114,240344.338,240709.835,263519.958,277163.61,282073.61
31,57539.315,49810.999,47651.467,41214.945,48399.237,45683.016
32,758.866,584.601,574.588,696.299,583.213,584.067
33,1877.746,2198.737,1904.603,1767.806,2993.944,2465.993
34,972.671,1490.389,1765.062,1620.833,1356.82,1701.87
35,2938.285,2611.294,3300.889,4856.003,3655.159,3390.531
36,4963.836,5287.359,5693.951,5181.657,4948.989,4938.375
37,46.384,28.029,27.71,27.836,28.764,27.919
38,19940.414,22705.682,19604.414,20010.026,19687.451,18238.24
39_1,27027.002,24115.836,26662.381,28157.007,26468.485,26290.337
39_2,26861.611,26065.88,25729.374,25429.564,28491.107,28148.043
40,934.304,750.196,709.298,705.843,721.518,760.277
41,13397.081,13207.038,13733.369,13130.57,13168.944,13648.278
42,650.502,616.986,585.8,615.07,548.309,548.706
43,2895.901,2948.585,2924.895,3112.481,2893.875,2805.277
44,672.562,679.648,678.294,688.169,677.493,674.506
45,718.249,644.918,641.246,669.564,656.118,613.091
46,2529.568,2465.865,2477.364,2395.819,2439.02,2474.074
47,,,,,,
48,3078.623,3297.593,3336.002,3215.498,2635.968,2482.825
49,1524.789,225.948,242.536,226.654,227.892,222.137
50,336.24,200.069,181.19,184.19,180.421,176.562
51,15420.466,15229.167,15738.21,16354.71,17054.761,15847.567
52,580.815,535.014,516.012,502.299,503.378,508.229
53,1477.432,1452.951,1464.851,1440.04,1484.203,1459.208
54,3107.719,2979.724,3043.911,3059.502,3138.663,3001.853
55,152.327,141.046,128.655,133.972,128.54,109.364
56,3036.089,2967.955,3077.233,2882.12,2735.419,2878.291
57,,,,,,
58,4106.796,3784.402,4028.777,3832.231,3865.453,3693.265
59,7374.5,7294.112,7046.743,6964.618,6454.128,6616.139
60,7594.871,6874.851,7062.719,6974.626,6921.29,7475.589
61,27.33,12.985,14.421,13.59,14.774,14.218
62,1156.376,1225.915,1287.131,1181.571,1058.814,1116.681
63,1337.391,1639.484,1305.611,1486.784,1741.633,1830.259
64,3344.202,2874.986,2797.999,3218.044,3034.797,2497.703
65,10172.512,10203.978,9469.479,8064.568,8756.679,8698.358
66,1494.942,1416.303,1764.598,1677.792,1771.92,1630.757
67,50077.746,43813.682,46788.265,46878.919,42653.754,47740.88
68,27.256,9.311,10.037,8.511,8.708,9.398
69,3765.368,2213.757,2096.261,2283.048,2273.55,2255.73
70,4477.702,4279.91,10768.022,4385.164,4181.595,4261.459
71,3365.091,3245.335,2834.357,2903.133,3177.642,3002.217
72,6542.31,1462.701,1770.11,1582.793,1399.089,1318.35
73,6.725,6.023,6.295,5.848,7.365,6.962
74,,,,,,
75,13835.756,13131.258,14075.822,14459.91,13774.197,12882.337
76,2330.676,2294.311,2193.662,2291.06,2250.776,2427.623
77,2199.95,2161.414,2135.884,2277.543,2171.964,2120.51
78,84354.608,95043.085,94443.103,87235.616,85387.125,70571.4
79,3003.033,1347.086,1441.257,1410.834,1349.057,1431.837
80,2605.481,1928.537,1797.591,1805.921,1817.474,1807.61
81,,,,,,
82,194.61,91.526,95.206,131.69,114.494,87.691
83,419.632,435.777,410.67,340.904,331.359,345.576
84,230.533,227.452,202.382,202.577,185.625,206.306
85,2336.807,312.659,293.551,360.349,357.885,366.749
86,1210.188,1187.299,1433.395,1255.498,1173.105,1208.175
87,19038.074,19267.284,19206.922,18262.368,20044.625,19632.918
88,7697.773,8556.859,8750.76,8244.17,8249.867,7454.636
89,2222.571,2182.416,2451.476,2746.68,2329.161,2559.454
90,865.205,806.997,719.598,764.248,798.263,760.642
91,122.628,119.053,139.88,148.377,136.908,116.447
92,404.877,314.797,349.014,354.754,334.907,356.414
93,4135.459,332.118,322.719,388.186,329.117,318.634
94,1744.678,1469.865,1399.73,1450.395,1441.721,1435.283
95,,,,,,
96,921.61,993.079,906.319,902.14,943.448,955.414
97,12698.839,13025.89,13409.643,13471.224,12603.349,11970.925
98,1156.649,1156.146,1138.608,1154.842,1189.723,1409.325
99,2081.87,1831.726,2320.336,2243.595,2108.064,2624.649
